"City","State","Age_Group","Disability","variable","Disabled_Count","sex"
"Bhopal","MADHYA PRADESH","Age not stated","Mental-Retardation","Disab_F_TotDisab",5,"F"
"Bhopal","MADHYA PRADESH","Total","Mental-Illness","Disab_F_TotDisab",469,"F"
"Bhopal","MADHYA PRADESH","0-14","Mental-Illness","Disab_F_TotDisab",59,"F"
"Bhopal","MADHYA PRADESH","15-59","Mental-Illness","Disab_F_TotDisab",349,"F"
"Bhopal","MADHYA PRADESH","60+","Mental-Illness","Disab_F_TotDisab",60,"F"
"Bhopal","MADHYA PRADESH","Age not stated","Mental-Illness","Disab_F_TotDisab",1,"F"
"Bhopal","MADHYA PRADESH","Total","Any-Other","Disab_F_TotDisab",6921,"F"
"Bhopal","MADHYA PRADESH","0-14","Any-Other","Disab_F_TotDisab",1788,"F"
"Bhopal","MADHYA PRADESH","15-59","Any-Other","Disab_F_TotDisab",4488,"F"
"Bhopal","MADHYA PRADESH","60+","Any-Other","Disab_F_TotDisab",602,"F"
"Bhopal","MADHYA PRADESH","Age not stated","Any-Other","Disab_F_TotDisab",43,"F"
"Bhopal","MADHYA PRADESH","Total","Multiple-Disability","Disab_F_TotDisab",1148,"F"
"Bhopal","MADHYA PRADESH","0-14","Multiple-Disability","Disab_F_TotDisab",297,"F"
"Bhopal","MADHYA PRADESH","15-59","Multiple-Disability","Disab_F_TotDisab",592,"F"
"Bhopal","MADHYA PRADESH","60+","Multiple-Disability","Disab_F_TotDisab",253,"F"
"Bhopal","MADHYA PRADESH","Age not stated","Multiple-Disability","Disab_F_TotDisab",6,"F"
"Jabalpur","MADHYA PRADESH","Total","Total","Disab_F_TotDisab",13937,"F"
"Jabalpur","MADHYA PRADESH","0-14","Total","Disab_F_TotDisab",2931,"F"
"Jabalpur","MADHYA PRADESH","15-59","Total","Disab_F_TotDisab",8939,"F"
"Jabalpur","MADHYA PRADESH","60+","Total","Disab_F_TotDisab",2006,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","Total","Disab_F_TotDisab",61,"F"
"Jabalpur","MADHYA PRADESH","Total","In-Seeing","Disab_F_TotDisab",2120,"F"
"Jabalpur","MADHYA PRADESH","0-14","In-Seeing","Disab_F_TotDisab",476,"F"
"Jabalpur","MADHYA PRADESH","15-59","In-Seeing","Disab_F_TotDisab",1322,"F"
"Jabalpur","MADHYA PRADESH","60+","In-Seeing","Disab_F_TotDisab",315,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","In-Seeing","Disab_F_TotDisab",7,"F"
"Jabalpur","MADHYA PRADESH","Total","In-Hearing","Disab_F_TotDisab",3345,"F"
"Jabalpur","MADHYA PRADESH","0-14","In-Hearing","Disab_F_TotDisab",748,"F"
"Jabalpur","MADHYA PRADESH","15-59","In-Hearing","Disab_F_TotDisab",2123,"F"
"Jabalpur","MADHYA PRADESH","60+","In-Hearing","Disab_F_TotDisab",458,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","In-Hearing","Disab_F_TotDisab",16,"F"
"Jabalpur","MADHYA PRADESH","Total","In-Speech","Disab_F_TotDisab",761,"F"
"Jabalpur","MADHYA PRADESH","0-14","In-Speech","Disab_F_TotDisab",189,"F"
"Jabalpur","MADHYA PRADESH","15-59","In-Speech","Disab_F_TotDisab",498,"F"
"Jabalpur","MADHYA PRADESH","60+","In-Speech","Disab_F_TotDisab",72,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","In-Speech","Disab_F_TotDisab",2,"F"
"Jabalpur","MADHYA PRADESH","Total","In-Movement","Disab_F_TotDisab",1913,"F"
"Jabalpur","MADHYA PRADESH","0-14","In-Movement","Disab_F_TotDisab",175,"F"
"Jabalpur","MADHYA PRADESH","15-59","In-Movement","Disab_F_TotDisab",1253,"F"
"Jabalpur","MADHYA PRADESH","60+","In-Movement","Disab_F_TotDisab",480,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","In-Movement","Disab_F_TotDisab",5,"F"
"Jabalpur","MADHYA PRADESH","Total","Mental-Retardation","Disab_F_TotDisab",864,"F"
"Jabalpur","MADHYA PRADESH","0-14","Mental-Retardation","Disab_F_TotDisab",190,"F"
"Jabalpur","MADHYA PRADESH","15-59","Mental-Retardation","Disab_F_TotDisab",613,"F"
"Jabalpur","MADHYA PRADESH","60+","Mental-Retardation","Disab_F_TotDisab",58,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","Mental-Retardation","Disab_F_TotDisab",3,"F"
"Jabalpur","MADHYA PRADESH","Total","Mental-Illness","Disab_F_TotDisab",342,"F"
"Jabalpur","MADHYA PRADESH","0-14","Mental-Illness","Disab_F_TotDisab",54,"F"
"Jabalpur","MADHYA PRADESH","15-59","Mental-Illness","Disab_F_TotDisab",257,"F"
"Jabalpur","MADHYA PRADESH","60+","Mental-Illness","Disab_F_TotDisab",30,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","Mental-Illness","Disab_F_TotDisab",1,"F"
"Jabalpur","MADHYA PRADESH","Total","Any-Other","Disab_F_TotDisab",3780,"F"
"Jabalpur","MADHYA PRADESH","0-14","Any-Other","Disab_F_TotDisab",909,"F"
"Jabalpur","MADHYA PRADESH","15-59","Any-Other","Disab_F_TotDisab",2439,"F"
"Jabalpur","MADHYA PRADESH","60+","Any-Other","Disab_F_TotDisab",407,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","Any-Other","Disab_F_TotDisab",25,"F"
"Jabalpur","MADHYA PRADESH","Total","Multiple-Disability","Disab_F_TotDisab",812,"F"
"Jabalpur","MADHYA PRADESH","0-14","Multiple-Disability","Disab_F_TotDisab",190,"F"
"Jabalpur","MADHYA PRADESH","15-59","Multiple-Disability","Disab_F_TotDisab",434,"F"
"Jabalpur","MADHYA PRADESH","60+","Multiple-Disability","Disab_F_TotDisab",186,"F"
"Jabalpur","MADHYA PRADESH","Age not stated","Multiple-Disability","Disab_F_TotDisab",2,"F"
"Ahmadabad","GUJARAT","Total","Total","Disab_F_TotDisab",84413,"F"
"Ahmadabad","GUJARAT","0-14","Total","Disab_F_TotDisab",17508,"F"
"Ahmadabad","GUJARAT","15-59","Total","Disab_F_TotDisab",55129,"F"
"Ahmadabad","GUJARAT","60+","Total","Disab_F_TotDisab",11543,"F"
"Ahmadabad","GUJARAT","Age not stated","Total","Disab_F_TotDisab",233,"F"
"Ahmadabad","GUJARAT","Total","In-Seeing","Disab_F_TotDisab",24799,"F"
"Ahmadabad","GUJARAT","0-14","In-Seeing","Disab_F_TotDisab",5548,"F"
"Ahmadabad","GUJARAT","15-59","In-Seeing","Disab_F_TotDisab",15980,"F"
"Ahmadabad","GUJARAT","60+","In-Seeing","Disab_F_TotDisab",3223,"F"
"Ahmadabad","GUJARAT","Age not stated","In-Seeing","Disab_F_TotDisab",48,"F"
"Ahmadabad","GUJARAT","Total","In-Hearing","Disab_F_TotDisab",20722,"F"
"Ahmadabad","GUJARAT","0-14","In-Hearing","Disab_F_TotDisab",4432,"F"
"Ahmadabad","GUJARAT","15-59","In-Hearing","Disab_F_TotDisab",13221,"F"
"Ahmadabad","GUJARAT","60+","In-Hearing","Disab_F_TotDisab",3016,"F"
"Ahmadabad","GUJARAT","Age not stated","In-Hearing","Disab_F_TotDisab",53,"F"
"Ahmadabad","GUJARAT","Total","In-Speech","Disab_F_TotDisab",5176,"F"
"Ahmadabad","GUJARAT","0-14","In-Speech","Disab_F_TotDisab",1028,"F"
"Ahmadabad","GUJARAT","15-59","In-Speech","Disab_F_TotDisab",3615,"F"
"Ahmadabad","GUJARAT","60+","In-Speech","Disab_F_TotDisab",519,"F"
"Ahmadabad","GUJARAT","Age not stated","In-Speech","Disab_F_TotDisab",14,"F"
"Ahmadabad","GUJARAT","Total","In-Movement","Disab_F_TotDisab",9887,"F"
"Ahmadabad","GUJARAT","0-14","In-Movement","Disab_F_TotDisab",872,"F"
"Ahmadabad","GUJARAT","15-59","In-Movement","Disab_F_TotDisab",6942,"F"
"Ahmadabad","GUJARAT","60+","In-Movement","Disab_F_TotDisab",2055,"F"
"Ahmadabad","GUJARAT","Age not stated","In-Movement","Disab_F_TotDisab",18,"F"
"Ahmadabad","GUJARAT","Total","Mental-Retardation","Disab_F_TotDisab",2842,"F"
"Ahmadabad","GUJARAT","0-14","Mental-Retardation","Disab_F_TotDisab",684,"F"
"Ahmadabad","GUJARAT","15-59","Mental-Retardation","Disab_F_TotDisab",1981,"F"
"Ahmadabad","GUJARAT","60+","Mental-Retardation","Disab_F_TotDisab",173,"F"
"Ahmadabad","GUJARAT","Age not stated","Mental-Retardation","Disab_F_TotDisab",4,"F"
"Ahmadabad","GUJARAT","Total","Mental-Illness","Disab_F_TotDisab",1793,"F"
"Ahmadabad","GUJARAT","0-14","Mental-Illness","Disab_F_TotDisab",229,"F"
"Ahmadabad","GUJARAT","15-59","Mental-Illness","Disab_F_TotDisab",1307,"F"
"Ahmadabad","GUJARAT","60+","Mental-Illness","Disab_F_TotDisab",253,"F"
"Ahmadabad","GUJARAT","Age not stated","Mental-Illness","Disab_F_TotDisab",4,"F"
"Ahmadabad","GUJARAT","Total","Any-Other","Disab_F_TotDisab",16399,"F"
"Ahmadabad","GUJARAT","0-14","Any-Other","Disab_F_TotDisab",4094,"F"
"Ahmadabad","GUJARAT","15-59","Any-Other","Disab_F_TotDisab",10545,"F"
"Ahmadabad","GUJARAT","60+","Any-Other","Disab_F_TotDisab",1673,"F"
"Ahmadabad","GUJARAT","Age not stated","Any-Other","Disab_F_TotDisab",87,"F"
"Ahmadabad","GUJARAT","Total","Multiple-Disability","Disab_F_TotDisab",2795,"F"
"Ahmadabad","GUJARAT","0-14","Multiple-Disability","Disab_F_TotDisab",621,"F"
"Ahmadabad","GUJARAT","15-59","Multiple-Disability","Disab_F_TotDisab",1538,"F"
"Ahmadabad","GUJARAT","60+","Multiple-Disability","Disab_F_TotDisab",631,"F"
"Ahmadabad","GUJARAT","Age not stated","Multiple-Disability","Disab_F_TotDisab",5,"F"
"Rajkot","GUJARAT","Total","Total","Disab_F_TotDisab",8896,"F"
"Rajkot","GUJARAT","0-14","Total","Disab_F_TotDisab",1491,"F"
"Rajkot","GUJARAT","15-59","Total","Disab_F_TotDisab",5714,"F"
"Rajkot","GUJARAT","60+","Total","Disab_F_TotDisab",1641,"F"
"Rajkot","GUJARAT","Age not stated","Total","Disab_F_TotDisab",50,"F"
"Rajkot","GUJARAT","Total","In-Seeing","Disab_F_TotDisab",1615,"F"
"Rajkot","GUJARAT","0-14","In-Seeing","Disab_F_TotDisab",264,"F"
"Rajkot","GUJARAT","15-59","In-Seeing","Disab_F_TotDisab",961,"F"
"Rajkot","GUJARAT","60+","In-Seeing","Disab_F_TotDisab",377,"F"
"Rajkot","GUJARAT","Age not stated","In-Seeing","Disab_F_TotDisab",13,"F"
"Rajkot","GUJARAT","Total","In-Hearing","Disab_F_TotDisab",1669,"F"
"Rajkot","GUJARAT","0-14","In-Hearing","Disab_F_TotDisab",287,"F"
"Rajkot","GUJARAT","15-59","In-Hearing","Disab_F_TotDisab",911,"F"
"Rajkot","GUJARAT","60+","In-Hearing","Disab_F_TotDisab",466,"F"
"Rajkot","GUJARAT","Age not stated","In-Hearing","Disab_F_TotDisab",5,"F"
"Rajkot","GUJARAT","Total","In-Speech","Disab_F_TotDisab",446,"F"
"Rajkot","GUJARAT","0-14","In-Speech","Disab_F_TotDisab",74,"F"
"Rajkot","GUJARAT","15-59","In-Speech","Disab_F_TotDisab",324,"F"
"Rajkot","GUJARAT","60+","In-Speech","Disab_F_TotDisab",46,"F"
"Rajkot","GUJARAT","Age not stated","In-Speech","Disab_F_TotDisab",2,"F"
"Rajkot","GUJARAT","Total","In-Movement","Disab_F_TotDisab",1619,"F"
"Rajkot","GUJARAT","0-14","In-Movement","Disab_F_TotDisab",117,"F"
"Rajkot","GUJARAT","15-59","In-Movement","Disab_F_TotDisab",1218,"F"
"Rajkot","GUJARAT","60+","In-Movement","Disab_F_TotDisab",277,"F"
"Rajkot","GUJARAT","Age not stated","In-Movement","Disab_F_TotDisab",7,"F"
"Rajkot","GUJARAT","Total","Mental-Retardation","Disab_F_TotDisab",404,"F"
"Rajkot","GUJARAT","0-14","Mental-Retardation","Disab_F_TotDisab",83,"F"
"Rajkot","GUJARAT","15-59","Mental-Retardation","Disab_F_TotDisab",295,"F"
"Rajkot","GUJARAT","60+","Mental-Retardation","Disab_F_TotDisab",25,"F"
"Rajkot","GUJARAT","Age not stated","Mental-Retardation","Disab_F_TotDisab",1,"F"
"Rajkot","GUJARAT","Total","Mental-Illness","Disab_F_TotDisab",338,"F"
"Rajkot","GUJARAT","0-14","Mental-Illness","Disab_F_TotDisab",36,"F"
"Rajkot","GUJARAT","15-59","Mental-Illness","Disab_F_TotDisab",255,"F"
"Rajkot","GUJARAT","60+","Mental-Illness","Disab_F_TotDisab",41,"F"
"Rajkot","GUJARAT","Age not stated","Mental-Illness","Disab_F_TotDisab",6,"F"
"Rajkot","GUJARAT","Total","Any-Other","Disab_F_TotDisab",2172,"F"
"Rajkot","GUJARAT","0-14","Any-Other","Disab_F_TotDisab",481,"F"
"Rajkot","GUJARAT","15-59","Any-Other","Disab_F_TotDisab",1433,"F"
"Rajkot","GUJARAT","60+","Any-Other","Disab_F_TotDisab",248,"F"
"Rajkot","GUJARAT","Age not stated","Any-Other","Disab_F_TotDisab",10,"F"
"Rajkot","GUJARAT","Total","Multiple-Disability","Disab_F_TotDisab",633,"F"
"Rajkot","GUJARAT","0-14","Multiple-Disability","Disab_F_TotDisab",149,"F"
"Rajkot","GUJARAT","15-59","Multiple-Disability","Disab_F_TotDisab",317,"F"
"Rajkot","GUJARAT","60+","Multiple-Disability","Disab_F_TotDisab",161,"F"
"Rajkot","GUJARAT","Age not stated","Multiple-Disability","Disab_F_TotDisab",6,"F"
"Vadodara","GUJARAT","Total","Total","Disab_F_TotDisab",21182,"F"
"Vadodara","GUJARAT","0-14","Total","Disab_F_TotDisab",4404,"F"
"Vadodara","GUJARAT","15-59","Total","Disab_F_TotDisab",14058,"F"
"Vadodara","GUJARAT","60+","Total","Disab_F_TotDisab",2608,"F"
"Vadodara","GUJARAT","Age not stated","Total","Disab_F_TotDisab",112,"F"
"Vadodara","GUJARAT","Total","In-Seeing","Disab_F_TotDisab",6482,"F"
"Vadodara","GUJARAT","0-14","In-Seeing","Disab_F_TotDisab",1487,"F"
"Vadodara","GUJARAT","15-59","In-Seeing","Disab_F_TotDisab",4267,"F"
"Vadodara","GUJARAT","60+","In-Seeing","Disab_F_TotDisab",704,"F"
"Vadodara","GUJARAT","Age not stated","In-Seeing","Disab_F_TotDisab",24,"F"
"Vadodara","GUJARAT","Total","In-Hearing","Disab_F_TotDisab",5476,"F"
"Vadodara","GUJARAT","0-14","In-Hearing","Disab_F_TotDisab",1165,"F"
"Vadodara","GUJARAT","15-59","In-Hearing","Disab_F_TotDisab",3535,"F"
"Vadodara","GUJARAT","60+","In-Hearing","Disab_F_TotDisab",732,"F"
"Vadodara","GUJARAT","Age not stated","In-Hearing","Disab_F_TotDisab",44,"F"
"Vadodara","GUJARAT","Total","In-Speech","Disab_F_TotDisab",1611,"F"
"Vadodara","GUJARAT","0-14","In-Speech","Disab_F_TotDisab",267,"F"
"Vadodara","GUJARAT","15-59","In-Speech","Disab_F_TotDisab",1165,"F"
"Vadodara","GUJARAT","60+","In-Speech","Disab_F_TotDisab",171,"F"
"Vadodara","GUJARAT","Age not stated","In-Speech","Disab_F_TotDisab",8,"F"
"Vadodara","GUJARAT","Total","In-Movement","Disab_F_TotDisab",1773,"F"
"Vadodara","GUJARAT","0-14","In-Movement","Disab_F_TotDisab",196,"F"
"Vadodara","GUJARAT","15-59","In-Movement","Disab_F_TotDisab",1211,"F"
"Vadodara","GUJARAT","60+","In-Movement","Disab_F_TotDisab",361,"F"
"Vadodara","GUJARAT","Age not stated","In-Movement","Disab_F_TotDisab",5,"F"
"Vadodara","GUJARAT","Total","Mental-Retardation","Disab_F_TotDisab",898,"F"
"Vadodara","GUJARAT","0-14","Mental-Retardation","Disab_F_TotDisab",188,"F"
"Vadodara","GUJARAT","15-59","Mental-Retardation","Disab_F_TotDisab",634,"F"
"Vadodara","GUJARAT","60+","Mental-Retardation","Disab_F_TotDisab",70,"F"
"Vadodara","GUJARAT","Age not stated","Mental-Retardation","Disab_F_TotDisab",6,"F"
"Vadodara","GUJARAT","Total","Mental-Illness","Disab_F_TotDisab",519,"F"
"Vadodara","GUJARAT","0-14","Mental-Illness","Disab_F_TotDisab",61,"F"
"Vadodara","GUJARAT","15-59","Mental-Illness","Disab_F_TotDisab",401,"F"
"Vadodara","GUJARAT","60+","Mental-Illness","Disab_F_TotDisab",55,"F"
"Vadodara","GUJARAT","Age not stated","Mental-Illness","Disab_F_TotDisab",2,"F"
"Vadodara","GUJARAT","Total","Any-Other","Disab_F_TotDisab",3801,"F"
"Vadodara","GUJARAT","0-14","Any-Other","Disab_F_TotDisab",867,"F"
"Vadodara","GUJARAT","15-59","Any-Other","Disab_F_TotDisab",2490,"F"
"Vadodara","GUJARAT","60+","Any-Other","Disab_F_TotDisab",426,"F"
"Vadodara","GUJARAT","Age not stated","Any-Other","Disab_F_TotDisab",18,"F"
"Vadodara","GUJARAT","Total","Multiple-Disability","Disab_F_TotDisab",622,"F"
"Vadodara","GUJARAT","0-14","Multiple-Disability","Disab_F_TotDisab",173,"F"
"Vadodara","GUJARAT","15-59","Multiple-Disability","Disab_F_TotDisab",355,"F"
"Vadodara","GUJARAT","60+","Multiple-Disability","Disab_F_TotDisab",89,"F"
"Vadodara","GUJARAT","Age not stated","Multiple-Disability","Disab_F_TotDisab",5,"F"
"Surat","GUJARAT","Total","Total","Disab_F_TotDisab",23242,"F"
"Surat","GUJARAT","0-14","Total","Disab_F_TotDisab",4664,"F"
"Surat","GUJARAT","15-59","Total","Disab_F_TotDisab",14717,"F"
"Surat","GUJARAT","60+","Total","Disab_F_TotDisab",3681,"F"
"Surat","GUJARAT","Age not stated","Total","Disab_F_TotDisab",180,"F"
"Surat","GUJARAT","Total","In-Seeing","Disab_F_TotDisab",5254,"F"
"Surat","GUJARAT","0-14","In-Seeing","Disab_F_TotDisab",995,"F"
"Surat","GUJARAT","15-59","In-Seeing","Disab_F_TotDisab",3248,"F"
"Surat","GUJARAT","60+","In-Seeing","Disab_F_TotDisab",974,"F"
"Surat","GUJARAT","Age not stated","In-Seeing","Disab_F_TotDisab",37,"F"
"Surat","GUJARAT","Total","In-Hearing","Disab_F_TotDisab",4007,"F"
"Surat","GUJARAT","0-14","In-Hearing","Disab_F_TotDisab",791,"F"
"Surat","GUJARAT","15-59","In-Hearing","Disab_F_TotDisab",2297,"F"
"Surat","GUJARAT","60+","In-Hearing","Disab_F_TotDisab",904,"F"
"Surat","GUJARAT","Age not stated","In-Hearing","Disab_F_TotDisab",15,"F"
"Surat","GUJARAT","Total","In-Speech","Disab_F_TotDisab",1410,"F"
"Surat","GUJARAT","0-14","In-Speech","Disab_F_TotDisab",329,"F"
"Surat","GUJARAT","15-59","In-Speech","Disab_F_TotDisab",973,"F"
"Surat","GUJARAT","60+","In-Speech","Disab_F_TotDisab",101,"F"
"Surat","GUJARAT","Age not stated","In-Speech","Disab_F_TotDisab",7,"F"
"Surat","GUJARAT","Total","In-Movement","Disab_F_TotDisab",4001,"F"
"Surat","GUJARAT","0-14","In-Movement","Disab_F_TotDisab",396,"F"
"Surat","GUJARAT","15-59","In-Movement","Disab_F_TotDisab",2789,"F"
"Surat","GUJARAT","60+","In-Movement","Disab_F_TotDisab",777,"F"
"Surat","GUJARAT","Age not stated","In-Movement","Disab_F_TotDisab",39,"F"
"Surat","GUJARAT","Total","Mental-Retardation","Disab_F_TotDisab",1164,"F"
"Surat","GUJARAT","0-14","Mental-Retardation","Disab_F_TotDisab",334,"F"
"Surat","GUJARAT","15-59","Mental-Retardation","Disab_F_TotDisab",774,"F"
"Surat","GUJARAT","60+","Mental-Retardation","Disab_F_TotDisab",50,"F"
"Surat","GUJARAT","Age not stated","Mental-Retardation","Disab_F_TotDisab",6,"F"
"Surat","GUJARAT","Total","Mental-Illness","Disab_F_TotDisab",601,"F"
"Surat","GUJARAT","0-14","Mental-Illness","Disab_F_TotDisab",79,"F"
"Surat","GUJARAT","15-59","Mental-Illness","Disab_F_TotDisab",450,"F"
"Surat","GUJARAT","60+","Mental-Illness","Disab_F_TotDisab",68,"F"
"Surat","GUJARAT","Age not stated","Mental-Illness","Disab_F_TotDisab",4,"F"
"Surat","GUJARAT","Total","Any-Other","Disab_F_TotDisab",5401,"F"
"Surat","GUJARAT","0-14","Any-Other","Disab_F_TotDisab",1396,"F"
"Surat","GUJARAT","15-59","Any-Other","Disab_F_TotDisab",3507,"F"
"Surat","GUJARAT","60+","Any-Other","Disab_F_TotDisab",435,"F"
"Surat","GUJARAT","Age not stated","Any-Other","Disab_F_TotDisab",63,"F"
"Surat","GUJARAT","Total","Multiple-Disability","Disab_F_TotDisab",1404,"F"
"Surat","GUJARAT","0-14","Multiple-Disability","Disab_F_TotDisab",344,"F"
"Surat","GUJARAT","15-59","Multiple-Disability","Disab_F_TotDisab",679,"F"
"Surat","GUJARAT","60+","Multiple-Disability","Disab_F_TotDisab",372,"F"
"Surat","GUJARAT","Age not stated","Multiple-Disability","Disab_F_TotDisab",9,"F"
"Aurangabad","MAHARASHTRA","Total","Total","Disab_F_TotDisab",15736,"F"
"Aurangabad","MAHARASHTRA","0-14","Total","Disab_F_TotDisab",3961,"F"
"Aurangabad","MAHARASHTRA","15-59","Total","Disab_F_TotDisab",9802,"F"
"Aurangabad","MAHARASHTRA","60+","Total","Disab_F_TotDisab",1915,"F"
"Aurangabad","MAHARASHTRA","Age not stated","Total","Disab_F_TotDisab",58,"F"
"Aurangabad","MAHARASHTRA","Total","In-Seeing","Disab_F_TotDisab",5985,"F"
"Aurangabad","MAHARASHTRA","0-14","In-Seeing","Disab_F_TotDisab",1618,"F"
"Aurangabad","MAHARASHTRA","15-59","In-Seeing","Disab_F_TotDisab",3662,"F"
"Aurangabad","MAHARASHTRA","60+","In-Seeing","Disab_F_TotDisab",677,"F"
"Aurangabad","MAHARASHTRA","Age not stated","In-Seeing","Disab_F_TotDisab",28,"F"
"Aurangabad","MAHARASHTRA","Total","In-Hearing","Disab_F_TotDisab",2416,"F"
"Aurangabad","MAHARASHTRA","0-14","In-Hearing","Disab_F_TotDisab",616,"F"
"Aurangabad","MAHARASHTRA","15-59","In-Hearing","Disab_F_TotDisab",1454,"F"
"Aurangabad","MAHARASHTRA","60+","In-Hearing","Disab_F_TotDisab",341,"F"
"Aurangabad","MAHARASHTRA","Age not stated","In-Hearing","Disab_F_TotDisab",5,"F"
"Aurangabad","MAHARASHTRA","Total","In-Speech","Disab_F_TotDisab",1021,"F"
"Aurangabad","MAHARASHTRA","0-14","In-Speech","Disab_F_TotDisab",229,"F"
"Aurangabad","MAHARASHTRA","15-59","In-Speech","Disab_F_TotDisab",708,"F"
"Aurangabad","MAHARASHTRA","60+","In-Speech","Disab_F_TotDisab",84,"F"
"Aurangabad","MAHARASHTRA","Age not stated","In-Speech","Disab_F_TotDisab",0,"F"
"Aurangabad","MAHARASHTRA","Total","In-Movement","Disab_F_TotDisab",1780,"F"
"Aurangabad","MAHARASHTRA","0-14","In-Movement","Disab_F_TotDisab",290,"F"
"Aurangabad","MAHARASHTRA","15-59","In-Movement","Disab_F_TotDisab",1156,"F"
"Aurangabad","MAHARASHTRA","60+","In-Movement","Disab_F_TotDisab",333,"F"
"Aurangabad","MAHARASHTRA","Age not stated","In-Movement","Disab_F_TotDisab",1,"F"
"Aurangabad","MAHARASHTRA","Total","Mental-Retardation","Disab_F_TotDisab",911,"F"
"Aurangabad","MAHARASHTRA","0-14","Mental-Retardation","Disab_F_TotDisab",283,"F"
"Aurangabad","MAHARASHTRA","15-59","Mental-Retardation","Disab_F_TotDisab",570,"F"
"Aurangabad","MAHARASHTRA","60+","Mental-Retardation","Disab_F_TotDisab",56,"F"
"Aurangabad","MAHARASHTRA","Age not stated","Mental-Retardation","Disab_F_TotDisab",2,"F"
"Aurangabad","MAHARASHTRA","Total","Mental-Illness","Disab_F_TotDisab",185,"F"
"Aurangabad","MAHARASHTRA","0-14","Mental-Illness","Disab_F_TotDisab",20,"F"
"Aurangabad","MAHARASHTRA","15-59","Mental-Illness","Disab_F_TotDisab",133,"F"
"Aurangabad","MAHARASHTRA","60+","Mental-Illness","Disab_F_TotDisab",31,"F"
"Aurangabad","MAHARASHTRA","Age not stated","Mental-Illness","Disab_F_TotDisab",1,"F"
"Aurangabad","MAHARASHTRA","Total","Any-Other","Disab_F_TotDisab",2724,"F"
"Aurangabad","MAHARASHTRA","0-14","Any-Other","Disab_F_TotDisab",688,"F"
"Aurangabad","MAHARASHTRA","15-59","Any-Other","Disab_F_TotDisab",1727,"F"
"Aurangabad","MAHARASHTRA","60+","Any-Other","Disab_F_TotDisab",290,"F"
"Aurangabad","MAHARASHTRA","Age not stated","Any-Other","Disab_F_TotDisab",19,"F"
"Aurangabad","MAHARASHTRA","Total","Multiple-Disability","Disab_F_TotDisab",714,"F"
"Aurangabad","MAHARASHTRA","0-14","Multiple-Disability","Disab_F_TotDisab",217,"F"
"Aurangabad","MAHARASHTRA","15-59","Multiple-Disability","Disab_F_TotDisab",392,"F"
"Aurangabad","MAHARASHTRA","60+","Multiple-Disability","Disab_F_TotDisab",103,"F"
"Aurangabad","MAHARASHTRA","Age not stated","Multiple-Disability","Disab_F_TotDisab",2,"F"
"Nagpur","MAHARASHTRA","Total","Total","Disab_F_TotDisab",28140,"F"
"Nagpur","MAHARASHTRA","0-14","Total","Disab_F_TotDisab",4990,"F"
"Nagpur","MAHARASHTRA","15-59","Total","Disab_F_TotDisab",18776,"F"
"Nagpur","MAHARASHTRA","60+","Total","Disab_F_TotDisab",4228,"F"
"Nagpur","MAHARASHTRA","Age not stated","Total","Disab_F_TotDisab",146,"F"
"Nagpur","MAHARASHTRA","Total","In-Seeing","Disab_F_TotDisab",6489,"F"
"Nagpur","MAHARASHTRA","0-14","In-Seeing","Disab_F_TotDisab",1283,"F"
"Nagpur","MAHARASHTRA","15-59","In-Seeing","Disab_F_TotDisab",4106,"F"
"Nagpur","MAHARASHTRA","60+","In-Seeing","Disab_F_TotDisab",1071,"F"
"Nagpur","MAHARASHTRA","Age not stated","In-Seeing","Disab_F_TotDisab",29,"F"
"Nagpur","MAHARASHTRA","Total","In-Hearing","Disab_F_TotDisab",5200,"F"
"Nagpur","MAHARASHTRA","0-14","In-Hearing","Disab_F_TotDisab",1033,"F"
"Nagpur","MAHARASHTRA","15-59","In-Hearing","Disab_F_TotDisab",3257,"F"
"Nagpur","MAHARASHTRA","60+","In-Hearing","Disab_F_TotDisab",881,"F"
"Nagpur","MAHARASHTRA","Age not stated","In-Hearing","Disab_F_TotDisab",29,"F"
"Nagpur","MAHARASHTRA","Total","In-Speech","Disab_F_TotDisab",4117,"F"
"Nagpur","MAHARASHTRA","0-14","In-Speech","Disab_F_TotDisab",555,"F"
"Nagpur","MAHARASHTRA","15-59","In-Speech","Disab_F_TotDisab",3007,"F"
"Nagpur","MAHARASHTRA","60+","In-Speech","Disab_F_TotDisab",520,"F"
"Nagpur","MAHARASHTRA","Age not stated","In-Speech","Disab_F_TotDisab",35,"F"
"Nagpur","MAHARASHTRA","Total","In-Movement","Disab_F_TotDisab",2719,"F"
"Nagpur","MAHARASHTRA","0-14","In-Movement","Disab_F_TotDisab",217,"F"
"Nagpur","MAHARASHTRA","15-59","In-Movement","Disab_F_TotDisab",1873,"F"
"Nagpur","MAHARASHTRA","60+","In-Movement","Disab_F_TotDisab",617,"F"
"Nagpur","MAHARASHTRA","Age not stated","In-Movement","Disab_F_TotDisab",12,"F"
