"State","Urban_Rural","sex","worker_type","Disablity_Type","dis_worker_dist","worker_count","worker_total","worker_dist"
"UTTARAKHAND","Total","P","Other workers","Mental Illness",0.0529256557504268,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","Multiple disability",0.0682128240109141,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","In Movement",0.174018812844632,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","Mental Retardation",0.0663755458515284,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","Any Other",0.18292484457898,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","In Seeing",0.134950355584567,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","In Speech",0.158244250080985,1774239,10086292,0.175905972184823
"UTTARAKHAND","Total","P","Other workers","In Hearing",0.190042727103845,1774239,10086292,0.175905972184823
"UTTARAKHAND","Urban","F","Agricultural labourers","Mental Illness",0,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","Mental Retardation",0.00245901639344262,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","Any Other",0.00463797990208709,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","In Seeing",0.00344926703075596,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","In Speech",0.00534045393858478,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","In Movement",0.00366300366300366,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","Total disabled population",0.00365199704142012,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","In Hearing",0.00375872561303025,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Agricultural labourers","Multiple disability",0.00254582484725051,5829,1430607,0.0040744942531387
"UTTARAKHAND","Urban","F","Cultivators","Mental Illness",0.00137551581843191,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","Mental Retardation",0.00327868852459016,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","Any Other",0.00695696985313064,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","In Seeing",0.00833572865766025,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","In Speech",0.00534045393858478,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","In Movement",0.00549450549450549,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","Total disabled population",0.00545488165680473,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","In Hearing",0.00465366028279936,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","Cultivators","Multiple disability",0.00254582484725051,7002,1430607,0.0048944259324888
"UTTARAKHAND","Urban","F","HHI workers","Mental Illness",0.00275103163686382,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","Mental Retardation",0.00409836065573771,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","Any Other",0.00747230095336254,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","In Seeing",0.00603621730382294,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","In Speech",0.0100133511348465,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","In Movement",0.00702075702075702,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","Total disabled population",0.00656434911242604,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","In Hearing",0.0075174512260605,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","HHI workers","Multiple disability",0.00254582484725051,9977,1430607,0.0069739628004057
"UTTARAKHAND","Urban","F","Non-workers","Mental Illness",0.975240715268226,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","Mental Retardation",0.942622950819672,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","Any Other",0.856480288585416,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","In Seeing",0.885599310146594,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","In Speech",0.885180240320427,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","In Movement",0.876678876678877,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","Total disabled population",0.884615384615385,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","In Hearing",0.870771433685341,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Non-workers","Multiple disability",0.921079429735234,1269112,1430607,0.8871143507616
"UTTARAKHAND","Urban","F","Other workers","Mental Illness",0.0206327372764787,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","Mental Retardation",0.0475409836065574,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","Any Other",0.124452460706004,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","In Seeing",0.096579476861167,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","In Speech",0.0941255006675567,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","In Movement",0.107142857142857,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","Total disabled population",0.0997133875739645,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","In Hearing",0.113298729192769,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","F","Other workers","Multiple disability",0.0712830957230143,138687,1430607,0.096942766252367
"UTTARAKHAND","Urban","M","Agricultural labourers","Multiple disability",0.0104244229337305,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","In Speech",0.0220372184133203,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","In Hearing",0.0125331760542613,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","Mental Retardation",0.0102040816326531,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","Any Other",0.0207547169811321,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","In Seeing",0.018335343787696,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","Mental Illness",0.012591815320042,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","Total disabled population",0.0160444098432793,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Agricultural labourers","In Movement",0.0171487961198684,24631,1618731,0.0152162403759488
"UTTARAKHAND","Urban","M","Cultivators","Multiple disability",0.00632911392405063,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","In Speech",0.00979431929480901,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","In Hearing",0.00884694780300796,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","Mental Retardation",0.0037593984962406,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","Any Other",0.00886792452830189,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","In Seeing",0.0139927623642943,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","Mental Illness",0.00419727177334732,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","Total disabled population",0.00883458010357784,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","Cultivators","In Movement",0.00831456781569375,14791,1618731,0.00913740454714218
"UTTARAKHAND","Urban","M","HHI workers","Multiple disability",0.00707371556217424,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","In Speech",0.0181194906953967,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","In Hearing",0.0135653199646122,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","Mental Retardation",0.00537056928034372,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","Any Other",0.0175471698113208,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","In Seeing",0.0166465621230398,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","Mental Illness",0.00314795383001049,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","Total disabled population",0.0145889043089734,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","HHI workers","In Movement",0.0187077775853109,27395,1618731,0.0169237507652599
"UTTARAKHAND","Urban","M","Non-workers","Multiple disability",0.762099776619509,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","In Speech",0.517629774730656,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","In Hearing",0.420967266293129,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","Mental Retardation",0.822234156820623,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","Any Other",0.523396226415094,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","In Seeing",0.540892641737033,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","Mental Illness",0.837355718782791,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","Total disabled population",0.557526317570998,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Non-workers","In Movement",0.54858825567296,793484,1618731,0.490188919591952
"UTTARAKHAND","Urban","M","Other workers","Multiple disability",0.214072970960536,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","In Speech",0.432419196865818,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","In Hearing",0.54408728988499,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","Mental Retardation",0.15843179377014,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","Any Other",0.429433962264151,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","In Seeing",0.410132689987937,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","Mental Illness",0.142707240293809,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","Total disabled population",0.403005788173171,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","M","Other workers","In Movement",0.407240602806167,758430,1618731,0.468533684719697
"UTTARAKHAND","Urban","P","Agricultural labourers","Multiple disability",0.00709677419354839,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","In Speech",0.0149717514124294,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","In Hearing",0.00856981162583879,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","Mental Retardation",0.00713822193380921,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","Any Other",0.0139418364012635,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","In Seeing",0.0115424973767051,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","Mental Illness",0.00714285714285714,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","Total disabled population",0.0108060576453346,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Agricultural labourers","In Movement",0.0122665487899215,30460,3049338,0.00998905336174606
"UTTARAKHAND","Urban","P","Cultivators","Multiple disability",0.00473118279569892,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","In Speech",0.00790960451977401,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","In Hearing",0.00695286603605789,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","Mental Retardation",0.00356911096690461,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","Any Other",0.00806012416948045,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","In Seeing",0.011411332633788,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","Mental Illness",0.00297619047619048,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","Total disabled population",0.00740595994137763,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","Cultivators","In Movement",0.00729362360481821,21793,3049338,0.00714679710809363
"UTTARAKHAND","Urban","P","HHI workers","Multiple disability",0.00516129032258065,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","In Speech",0.0146892655367232,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","In Hearing",0.0108335354515321,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","Mental Retardation",0.00486696950032446,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","Any Other",0.0132883128199543,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","In Seeing",0.0118048268625393,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","Mental Illness",0.00297619047619048,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","Total disabled population",0.0111968734733757,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","HHI workers","In Movement",0.0144767377610786,37372,3049338,0.012255774859986
"UTTARAKHAND","Urban","P","Non-workers","Multiple disability",0.829247311827957,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","In Speech",0.67316384180791,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","In Hearing",0.624140997655429,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","Mental Retardation",0.869889682024659,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","Any Other",0.664197799803943,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","In Seeing",0.698189926547744,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","Mental Illness",0.89702380952381,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","Total disabled population",0.695788959452858,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Non-workers","In Movement",0.667366559840866,2062596,3049338,0.676407797364543
"UTTARAKHAND","Urban","P","Other workers","Multiple disability",0.153763440860215,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","In Speech",0.289265536723164,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","In Hearing",0.349502789231142,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","Mental Retardation",0.114536015574302,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","Any Other",0.300511926805359,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","In Seeing",0.267051416579223,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","Mental Illness",0.0898809523809524,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","Total disabled population",0.274802149487054,897117,3049338,0.294200577305632
"UTTARAKHAND","Urban","P","Other workers","In Movement",0.298596530003315,897117,3049338,0.294200577305632
"WEST BENGAL","Rural","F","Agricultural labourers","Multiple disability",0.0342541120653929,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","In Hearing",0.0950544703626441,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","Any Other",0.0906062387543869,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","In Speech",0.0640416437832804,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","Mental Illness",0.048243602678162,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","Mental Retardation",0.0547855107061947,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","In Movement",0.0483558548171378,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","In Seeing",0.0787343579151986,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Agricultural labourers","Total disabled population",0.0701907812653564,2671217,30338168,0.0880480653940607
"WEST BENGAL","Rural","F","Cultivators","Multiple disability",0.0078454349286194,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","In Hearing",0.0224835113892576,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","Any Other",0.0244775800331356,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","In Speech",0.0153537572530385,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","Mental Illness",0.0111895808493075,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","Mental Retardation",0.0120094516576941,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","In Movement",0.011333763778075,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","In Seeing",0.0200537601749484,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","Cultivators","Total disabled population",0.017382367100268,584261,30338168,0.0192582821744543
"WEST BENGAL","Rural","F","HHI workers","Multiple disability",0.0147762836360518,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","In Hearing",0.037265313863076,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","Any Other",0.0332068480216628,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","In Speech",0.0291315456434012,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","Mental Illness",0.0212785471888471,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","Mental Retardation",0.0179045577452437,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","In Movement",0.0241894571784347,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","In Seeing",0.0304413194022598,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","HHI workers","Total disabled population",0.0280266723969343,959286,30338168,0.0316197734813783
"WEST BENGAL","Rural","F","Non-workers","Multiple disability",0.912828500793118,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","In Hearing",0.774848810502139,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","Any Other",0.780565799084318,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","In Speech",0.83846319157573,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","Mental Illness",0.882417683206457,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","Mental Retardation",0.881342720031181,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","In Movement",0.85796476502329,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","In Seeing",0.813555461061839,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Non-workers","Total disabled population",0.828128617856114,24466867,30338168,0.806471471843653
"WEST BENGAL","Rural","F","Other workers","Multiple disability",0.0302956685768181,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","In Hearing",0.0703478938828835,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","Any Other",0.0711435341064971,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","In Speech",0.0530098617445498,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","Mental Illness",0.0368705860772265,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","Mental Retardation",0.0339577598596867,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","In Movement",0.0581561592030623,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","In Seeing",0.0572151014457539,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","F","Other workers","Total disabled population",0.0562715613813277,1656537,30338168,0.0546024071064542
"WEST BENGAL","Rural","M","Agricultural labourers","In Speech",0.19798164787577,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","In Hearing",0.238348893417374,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","Total disabled population",0.190127514080412,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","In Seeing",0.224871284409968,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","In Movement",0.16099575255864,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","Any Other",0.217903642804448,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","Multiple disability",0.108805282443856,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","Mental Illness",0.150560997328584,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Agricultural labourers","Mental Retardation",0.142204953861098,7172599,31844945,0.225235088331916
"WEST BENGAL","Rural","M","Cultivators","In Speech",0.104332398557775,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","In Hearing",0.142798919482489,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","Total disabled population",0.108814357140906,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","In Seeing",0.139095215212467,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","In Movement",0.0915727349714758,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","Any Other",0.124570486704196,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","Multiple disability",0.0545054360313947,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","Mental Illness",0.0666073018699911,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","Cultivators","Mental Retardation",0.0732588635259835,4368282,31844945,0.13717348232192
"WEST BENGAL","Rural","M","HHI workers","In Speech",0.0193059768404586,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","In Hearing",0.0234870385289797,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","Total disabled population",0.0195974348866346,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","In Seeing",0.022235189126107,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","In Movement",0.0218411706394795,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","Any Other",0.0215736968383834,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","Multiple disability",0.0102794809466797,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","Mental Illness",0.0116473731077471,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","HHI workers","Mental Retardation",0.0113453132588635,647242,31844945,0.0203247956622315
"WEST BENGAL","Rural","M","Non-workers","In Speech",0.536771018142277,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","In Hearing",0.417544192218378,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","Total disabled population",0.528488032463334,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","In Seeing",0.438848081279605,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","In Movement",0.559670971003171,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","Any Other",0.448428496420999,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","Multiple disability",0.756727013266577,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","Mental Illness",0.689545859305432,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Non-workers","Mental Retardation",0.688372996600291,13633765,31844945,0.428129645066116
"WEST BENGAL","Rural","M","Other workers","In Speech",0.14160895858372,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","In Hearing",0.17782095635278,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","Total disabled population",0.152972661428715,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","In Seeing",0.174950229971854,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","In Movement",0.165919370827234,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","Any Other",0.187523677231974,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","Multiple disability",0.0696827873114925,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","Mental Illness",0.0816384683882458,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","M","Other workers","Mental Retardation",0.084817872753764,6023057,31844945,0.189136988617817
"WEST BENGAL","Rural","P","Agricultural labourers","Multiple disability",0.0746335136834659,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","Any Other",0.16350812820913,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","In Movement",0.120129340455703,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","In Speech",0.138497104922692,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","In Hearing",0.170487828000339,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","Mental Retardation",0.103419579361477,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","In Seeing",0.155484089614444,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","Mental Illness",0.1058318798741,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Agricultural labourers","Total disabled population",0.137531758102242,9843816,62183113,0.158303686082747
"WEST BENGAL","Rural","P","Cultivators","Multiple disability",0.0331180485504304,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","Any Other",0.0817997388924625,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","In Movement",0.0624615680647874,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","In Speech",0.0648157967295171,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","In Hearing",0.0858202066670326,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","Mental Retardation",0.0460843438601042,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","In Seeing",0.0825732065213472,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","Mental Illness",0.04238086646218,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","Cultivators","Total disabled population",0.0687187623726937,4952543,62183113,0.0796445009113648
"WEST BENGAL","Rural","P","HHI workers","Multiple disability",0.0123406652430797,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","Any Other",0.0265446642332155,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","In Movement",0.0226931426969911,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","In Speech",0.0236696430465121,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","In Hearing",0.0300121245989652,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","Mental Retardation",0.0142554525214534,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","In Seeing",0.0261315373910285,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","Mental Illness",0.0158577414245905,1606528,62183113,0.02583543863428
"WEST BENGAL","Rural","P","HHI workers","Total disabled population",0.0232939014216819,1606528,62183113,0.02583543863428
